positionName,workYear,education,jobNature,financeStage,industryField,companyShortName,city,salary,district,createTime,positionLables,companySize,firstType,secondType,isSchoolJob,minSalary,maxSalary,maxCompanySize,companyScale
数据分析师,1-3年,本科,全职,上市公司,"电子商务,数据服务",京东集团,北京,10k-20k,大兴区,2018-07-18,"['大数据', 'SPSS', 'sas']",2000人以上,开发/测试/运维类,数据开发,0,10.0,20.0,2000,大型企业
数据分析师-14薪-三元桥-早9晚6,1-3年,本科,全职,上市公司,电子商务,国美互联网,北京,5k-7k,朝阳区,2018-07-15,"['电商', '运营']",2000人以上,产品/需求/项目类,数据分析,0,5.0,7.0,2000,大型企业
【数据分析师】（交易数据方向）,1-3年,本科,全职,不需要融资,金融,有利网,北京,10k-15k,朝阳区,2018-07-19,"['金融', '大数据', 'BI', '专员', '商业']",2000人以上,产品/需求/项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析经理（建模）,1-3年,本科,全职,C轮,"移动互联网,金融",PINTEC,北京,16k-30k,朝阳区,2018-07-19,"['征信', '数据挖掘']",500-2000人,金融类,风控,0,16.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,不需要融资,"移动互联网,广告营销",乐聘网络科技,北京,15k-25k,朝阳区,2018-07-17,"['大数据', 'SPSS', 'R']",150-500人,运营/编辑/客服,运营,0,15.0,25.0,500,中型企业
商业数据分析师,1-3年,本科,全职,B轮,"移动互联网,O2O",斗米,北京,15k-30k,海淀区,2018-07-18,"['大数据', '数据挖掘', 'BI']",500-2000人,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,C轮,"金融,数据服务",百融金服,北京,10k-20k,海淀区,2018-07-19,"['建模', 'sas']",500-2000人,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
道路数据分析（赴腾讯）,1-3年,本科,全职,不需要融资,"移动互联网,电子商务",微创,北京,8k-10k,海淀区,2018-07-19,[],2000人以上,开发|测试|运维类,数据开发,0,8.0,10.0,2000,大型企业
数据分析师,1-3年,本科,全职,B轮,"移动互联网,文化娱乐",一览科技,北京,20K-40K,朝阳区,2018-07-19,"['资深', '高级', '中级', '大数据', '数据挖掘']",150-500人,开发/测试/运维类,数据开发,0,20.0,40.0,500,中型企业
数据分析师,1-3年,本科,全职,D轮及以上,移动互联网,一点资讯,北京,10k-20k,朝阳区,2018-07-19,"['商业', '业务运营', '大数据', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
数据分析师,1-3年,本科,全职,D轮及以上,"移动互联网,文化娱乐",一下科技,北京,10k-20k,朝阳区,2018-07-19,"['大数据', '数据挖掘', 'SPSS']",500-2000人,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
数据分析师-直播方向,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,10k-20k,海淀区,2018-07-17,['产品'],2000人以上,运营/编辑/客服,运营,0,10.0,20.0,2000,大型企业
高级数据分析/运营管理,1-3年,本科,全职,不需要融资,"企业服务,广告营销",丽兹行,北京,8k-15k,朝阳区,2018-07-19,"['医疗健康', '大数据', '业务运营', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,8.0,15.0,2000,大型企业
数据分析,1-3年,本科,全职,上市公司,"电子商务,数据服务",京东集团,北京,7k-10k,大兴区,2018-07-19,"['项目管理', '大数据', 'SPSS', 'sas']",2000人以上,市场/商务/销售类,管理岗,0,7.0,10.0,2000,大型企业
数据分析师,1-3年,本科,全职,D轮及以上,"移动互联网,O2O",嘀嗒出行,北京,15k-25k,朝阳区,2018-07-18,"['地图', '数据挖掘', '建模']",150-500人,产品/需求/项目类,数据分析,0,15.0,25.0,500,中型企业
数据产品经理/数据分析师,1-3年,本科,全职,上市公司,文化娱乐,新浪网,北京,9k-17k,海淀区,2018-07-19,"['大数据', '数据挖掘', '数据可视化']",2000人以上,产品/需求/项目类,数据分析,0,9.0,17.0,2000,大型企业
数据分析J10298,1-3年,本科,全职,C轮,"移动互联网,O2O",河狸家,北京,10k-20k,朝阳区,2018-07-18,"['电商', '运营', 'BI']",150-500人,运营/编辑/客服,运营,0,10.0,20.0,500,中型企业
数据分析师,1-3年,本科,全职,A轮,"移动互联网,生活服务",转转,北京,15k-25k,海淀区,2018-07-17,"['运营', '数据挖掘']",500-2000人,市场/商务/销售类,市场/营销,0,15.0,25.0,2000,大型企业
数据分析专员,1-3年,本科,全职,不需要融资,移动互联网,太合音乐（百度音乐）,北京,6k-8k,朝阳区,2018-07-12,"['音乐', '助理', '大数据', '数据挖掘']",500-2000人,产品/需求/项目类,数据分析,0,6.0,8.0,2000,大型企业
数据分析专员,1-3年,本科,全职,不需要融资,企业服务、生活服务,北京链家,北京,8k-10k,朝阳区,2018-07-17,"['大数据', 'SPSS', 'sas']",2000人以上,产品/需求/项目类,数据分析,0,8.0,10.0,2000,大型企业
数据分析,1-3年,本科,全职,B轮,"移动互联网,生活服务",掌门集团,北京,20k-30k,海淀区,2018-07-19,"['大数据', '数据挖掘']",500-2000人,开发/测试/运维类,数据开发,0,20.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,B轮,"移动互联网,电子商务",神工,北京,8k-12k,朝阳区,2018-07-18,"['电商', '本地生活', 'SPSS', 'sas']",150-500人,产品|需求|项目类,数据分析,0,8.0,12.0,500,中型企业
数据分析师（投放）,1-3年,本科,全职,C轮,"移动互联网,金融",INK 银客集团,北京,15k-20k,朝阳区,2018-07-18,"['媒体', '广告营销', '资深', 'SPSS', 'sas']",500-2000人,开发/测试/运维类,数据开发,0,15.0,20.0,2000,大型企业
数据分析师（新媒体）,1-3年,本科,全职,上市公司,"数据服务,企业服务",Gridsum 国双,北京,8k-15k,海淀区,2018-07-18,"['大数据', '业务运营', 'SPSS', 'growth', 'sas']",500-2000人,产品/需求/项目类,数据分析,0,8.0,15.0,2000,大型企业
数据分析主管,1-3年,本科,全职,C轮,O2O,瓜子二手车直卖网,北京,8k-15k,朝阳区,2018-07-16,"['资深', '高级', '运营']",2000人以上,产品/需求/项目类,数据分析,0,8.0,15.0,2000,大型企业
数据分析师-国际化运营,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,12k-24k,海淀区,2018-07-17,['产品'],2000人以上,运营/编辑/客服,运营,0,12.0,24.0,2000,大型企业
数据分析实习(J10386),1年以下,本科,全职,C轮,"移动互联网,O2O",河狸家,北京,4k-6k,朝阳区,2018-07-18,[],150-500人,运营/编辑/客服,运营,0,4.0,6.0,500,中型企业
数据分析岗,1-3年,本科,全职,上市公司,"电子商务,数据服务",京东集团,北京,8k-15k,通州区,2018-07-18,"['电商', '广告营销', '数据挖掘', 'SPSS']",2000人以上,产品/需求/项目类,数据分析,0,8.0,15.0,2000,大型企业
数据分析师（规则方向）,1-3年,本科,全职,不需要融资,企业服务、生活服务,北京链家,北京,10k-15k,朝阳区,2018-07-17,"['BI', '商业', '业务运营', '风控', '审核']",2000人以上,产品/需求/项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析,1-3年,本科,全职,B轮,"移动互联网,O2O",资产360,北京,10k-20k,朝阳区,2018-07-19,"['金融', '中级', '大数据', '数据挖掘']",150-500人,开发/测试/运维类,数据开发,0,10.0,20.0,500,中型企业
数据分析师,1-3年,本科,全职,上市公司,"移动互联网,信息安全",猎豹移动,北京,10k-15k,朝阳区,2018-07-19,"['商业', '大数据', 'SPSS']",500-2000人,产品/需求/项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析师（电商）,1-3年,本科,全职,B轮,"移动互联网,社交网络",花韵在线,北京,20k-35k,海淀区,2018-07-18,[],50-150人,产品|需求|项目类,数据分析,0,20.0,35.0,150,小型企业
数据分析师,1-3年,本科,全职,不需要融资,"移动互联网,企业服务",北京盛安德,北京,15k-25k,西城区,2018-07-16,"['金融', '初级', '数据挖掘', 'SPSS', 'sas']",150-500人,开发/测试/运维类,数据开发,0,15.0,25.0,500,中型企业
地方部 数据分析师,1-3年,本科,全职,上市公司,"移动互联网,文化娱乐",人民网,北京,8k-16k,朝阳区,2018-07-16,"['大数据', '数据挖掘', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,8.0,16.0,2000,大型企业
数据分析师,1-3年,本科,全职,未融资,"移动互联网,金融",红包袋网络科技有限公司,北京,6k-8k,朝阳区,2018-07-09,[],50-150人,设计,用户研究,0,6.0,8.0,150,小型企业
数据分析,1-3年,本科,全职,不需要融资,移动互联网 硬件,芯智引擎,北京,10k-20k,海淀区,2018-07-18,"['可视化', '大数据', '数据挖掘']",15-50人,产品/需求/项目类,数据分析,0,10.0,20.0,50,小型企业
数据分析师,1-3年,本科,全职,上市公司,"移动互联网,游戏",360,北京,15k-25k,朝阳区,2018-07-13,['用户研究'],2000人以上,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析师,1-3年,本科,全职,上市公司,"教育,移动互联网",高思教育集团,北京,10k-18k,海淀区,2018-07-16,"['数据挖掘', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,10.0,18.0,2000,大型企业
数据分析,1-3年,本科,全职,未融资,"移动互联网,广告营销",星联互动,北京,4k-7k,朝阳区,2018-07-18,"['广告营销', '建模', 'SPSS']",50-150人,产品/需求/项目类,数据分析,0,4.0,7.0,150,小型企业
数据分析师,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,15k-30k,海淀区,2018-07-17,[],2000人以上,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,未融资,"移动互联网,其他",东信北邮,北京,5k-10k,海淀区,2018-07-17,"['大数据', '数据挖掘', '算法']",500-2000人,开发/测试/运维类,数据开发,0,5.0,10.0,2000,大型企业
资深数据分析师,1-3年,本科,全职,A轮,金融,九斗,北京,10k-15k,朝阳区,2018-07-16,"['金融', '证券']",15-50人,开发/测试/运维类,数据开发,0,10.0,15.0,50,小型企业
数据分析-大住宿事业部,1-3年,本科,全职,不需要融资,移动互联网,去哪儿网,北京,9k-17k,海淀区,2018-07-13,"['业务运营', '运营', '大数据', '数据监控', '数据体系']",2000人以上,产品/需求/项目类,数据分析,0,9.0,17.0,2000,大型企业
商业数据分析,1-3年,本科,全职,B轮,"移动互联网,O2O",斗米,北京,15k-25k,海淀区,2018-07-18,['BI'],500-2000人,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析师,1-3年,本科,全职,A轮,"O2O,生活服务",58到家,北京,10k-20k,朝阳区,2018-07-16,['本地生活'],2000人以上,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
数据分析师,1-3年,本科,全职,C轮,"移动互联网,旅游",皇包车,北京,10k-20k,朝阳区,2018-07-12,['数据挖掘'],150-500人,运营/编辑/客服,运营,0,10.0,20.0,500,中型企业
数据分析师,1-3年,本科,全职,B轮,移动互联网,最右,北京,15k-30k,海淀区,2018-07-18,[],150-500人,开发|测试|运维类,数据开发,0,15.0,30.0,500,中型企业
数据分析师,1-3年,本科,全职,B轮,"移动互联网,金融",花生米富,北京,8k-15k,海淀区,2018-07-19,['策略设计'],150-500人,金融类,风控,0,8.0,15.0,500,中型企业
高级数据分析师（医疗方向）,1-3年,本科,全职,C轮,"移动互联网,金融",轻松筹,北京,20k-40k,东城区,2018-07-19,"['资深', '数据挖掘', '大数据', 'SPSS']",500-2000人,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
数据分析师,1-3年,本科,全职,上市公司,文化娱乐,新浪网,北京,13k-25k,海淀区,2018-07-18,"['中级', '大数据', '数据挖掘', 'SPSS']",2000人以上,开发/测试/运维类,数据开发,0,13.0,25.0,2000,大型企业
数据分析师,1-3年,本科,全职,A轮,金融,凤凰金融,北京,15k-25k,朝阳区,2018-07-19,"['大数据', 'SPSS', 'sas']",500-2000人,产品/需求/项目类,数据分析,0,15.0,25.0,2000,大型企业
数据分析师（效果优化方向）,1-3年,本科,全职,D轮及以上,移动互联网,一点资讯,北京,8k-15k,朝阳区,2018-07-19,"['广告营销', '业务运营', '广告投放']",500-2000人,产品/需求/项目类,数据分析,0,8.0,15.0,2000,大型企业
数据分析师,1-3年,本科,全职,C轮,O2O,瓜子二手车直卖网,北京,10k-20k,海淀区,2018-07-18,"['BI', '商业', '业务运营', '大数据', '数据挖掘']",2000人以上,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
数据分析工程师（量化交易方向）,1-3年,本科,全职,C轮,"移动互联网,金融",黄金钱包,北京,15k-20k,朝阳区,2018-07-17,"['金融', '数据挖掘', '机器学习', '深度学习', 'python']",50-150人,开发/测试/运维类,数据开发,0,15.0,20.0,150,小型企业
数据分析师,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,15k-30k,海淀区,2018-07-16,[],2000人以上,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,A轮,"O2O,生活服务",58到家,北京,10k-20k,朝阳区,2018-07-05,"['金融', 'HR', '大数据']",2000人以上,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
数据分析,1年以下,本科,全职,不需要融资,游戏,闲徕互娱,北京,10k-20k,朝阳区,2018-07-17,['运营'],500-2000人,产品/需求/项目类,数据分析,0,10.0,20.0,2000,大型企业
资深数据分析师,1-3年,本科,全职,A轮,"移动互联网,硬件",小鹏汽车,北京,20k-35k,海淀区,2018-07-12,"['高级', '数据挖掘', '用户研究']",150-500人,开发/测试/运维类,数据开发,0,20.0,35.0,500,中型企业
数据分析师,1-3年,本科,全职,C轮,"电子商务,数据服务",BBD,北京,8k-12k,海淀区,2018-07-06,[],150-500人,产品/需求/项目类,数据分析,0,8.0,12.0,500,中型企业
数据分析员,1-3年,本科,全职,A轮,"移动互联网,O2O",饭美美,北京,6k-10k,朝阳区,2018-07-12,"['大数据', '数据挖掘', 'SPSS']",150-500人,产品/需求/项目类,数据分析,0,6.0,10.0,500,中型企业
数据分析岗-供应链计划方向,1-3年,本科,全职,上市公司,"电子商务,数据服务",京东集团,北京,15k-30k,大兴区,2018-06-26,['SPSS'],2000人以上,产品/需求/项目类,数据分析,0,15.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,B轮,"移动互联网,教育",翼鸥教育,北京,8k-15k,海淀区,2018-07-19,[],50-150人,产品|需求|项目类,数据分析,0,8.0,15.0,150,小型企业
数据分析师,1-3年,本科,全职,B轮,"移动互联网,硬件",特斯联,北京,12k-18k,朝阳区,2018-07-19,"['高级', '专员', '业务运营', 'SPSS', '数据管理']",150-500人,产品/需求/项目类,数据分析,0,12.0,18.0,500,中型企业
开放平台-数据分析师（北京）(J10487),1-3年,本科,全职,D轮及以上,"移动互联网,O2O",途家网,北京,10k-15k,朝阳区,2018-07-16,[],500-2000人,产品|需求|项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析,1-3年,本科,全职,B轮,移动互联网,木仓科技,北京,10k-16k,海淀区,2018-07-16,"['大数据', '数据挖掘', 'SPSS']",150-500人,产品/需求/项目类,数据分析,0,10.0,16.0,500,中型企业
数据分析师（埋点）-北京-15052,1-3年,本科,全职,D轮及以上,"电子商务,移动互联网",优信集团,北京,10k-15k,朝阳区,2018-07-09,[],2000人以上,产品/需求/项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析师,1-3年,本科,全职,不需要融资,数据服务,AdMaster,北京,10k-15k,海淀区,2018-07-19,"['广告营销', '大数据', '运营', '策划', '用户研究']",500-2000人,产品/需求/项目类,数据分析,0,10.0,15.0,2000,大型企业
数据分析师,1-3年,本科,全职,C轮,"移动互联网,教育",作业帮,北京,20k-40k,海淀区,2018-07-18,[],2000人以上,开发|测试|运维类,数据开发,0,20.0,40.0,2000,大型企业
市场数据分析,1-3年,本科,全职,B轮,金融,小赢科技,北京,15k-25k,海淀区,2018-07-17,"['金融', '电商', '数据挖掘', 'SPSS']",500-2000人,市场/商务/销售类,市场/营销,0,15.0,25.0,2000,大型企业
数据分析师,1-3年,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,15k-30k,海淀区,2018-07-17,['数据挖掘'],2000人以上,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
数据分析师,1-3年,本科,全职,A轮,金融,人人贷,北京,10k-16k,海淀区,2018-07-16,"['金融', 'SQL']",500-2000人,开发/测试/运维类,数据开发,0,10.0,16.0,2000,大型企业
数据分析与建模岗,1-3年,本科,全职,未融资,"数据服务,企业服务",ZRobot,北京,20k-40k,朝阳区,2018-07-19,"['金融', '支付', '软件开发', '数据挖掘']",50-150人,开发/测试/运维类,软件开发,0,20.0,40.0,150,小型企业
